,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5
3043,10.399999999999999,15.6,4.7,1018.0,25.0,0.0,16.1,10.25,27.75,5.922222222222222
3044,16.15,22.200000000000003,9.7,1016.25,56.5,0.0,15.850000000000001,6.3,17.6,8.74
3045,15.0,22.75,10.6,1018.05,66.5,0.89,15.850000000000001,10.3,24.1,9.647058823529411
3046,17.2,20.55,14.4,1012.95,74.5,0.0,16.1,8.35,18.5,9.721052631578946
3047,19.15,24.45,15.6,1013.05,74.5,0.0,12.25,6.05,14.899999999999999,16.80909090909091
3048,22.65,28.05,20.3,1013.5,73.0,0.0,15.950000000000001,8.9,17.6,8.01
3049,23.85,28.9,20.85,1012.0,73.5,0.0,13.45,7.5,17.65,18.85
3050,20.85,26.4,16.65,1008.5,71.5,0.0,14.65,6.1,16.65,14.705882352941176
3051,23.4,31.950000000000003,15.3,1013.3,32.0,0.0,16.1,6.0,18.5,6.7
3052,16.6,22.25,11.149999999999999,1015.85,66.5,0.0,10.4,4.0,15.0,22.0
3053,15.5,23.299999999999997,9.4,1019.3,68.5,0.0,13.2,3.2,13.0,17.509090909090908
3054,12.35,17.5,6.15,1022.45,33.0,0.0,16.1,8.9,23.25,8.739999999999998
3055,11.350000000000001,16.15,4.7,1020.0,34.5,0.0,16.1,8.7,22.35,6.6
3056,15.9,20.799999999999997,12.5,1015.4000000000001,66.0,0.0,14.399999999999999,7.1,15.8,8.45263157894737
3057,17.15,26.35,11.149999999999999,1017.5,64.0,0.0,14.9,7.3999999999999995,20.4,13.890000000000004
3058,16.6,20.55,15.3,1011.45,73.0,0.0,14.95,7.1000000000000005,17.65,9.67
3059,20.0,24.15,15.0,1013.15,75.5,0.0,11.5,6.75,14.899999999999999,18.19090909090909
3060,22.6,26.4,20.3,1014.4000000000001,70.5,0.0,16.1,10.85,22.3,6.0
3061,23.9,28.9,21.4,1013.2,72.0,0.0,13.149999999999999,6.75,16.65,18.4125
3062,21.4,26.4,16.95,1013.65,72.5,0.0,14.399999999999999,6.1,15.0,16.19090909090909
3063,21.200000000000003,31.400000000000002,16.1,1012.0999999999999,57.5,0.0,16.1,6.699999999999999,16.65,11.08
3064,16.35,21.7,11.95,1018.6,72.5,0.0,10.5,5.0,14.100000000000001,19.34
3065,15.8,23.049999999999997,9.4,1016.0999999999999,75.0,0.0,15.600000000000001,5.55,13.0,19.79090909090909
3066,13.75,23.9,9.45,1017.2,66.5,0.0,15.9,7.3999999999999995,19.4,9.77
3067,12.45,20.0,5.0,1022.25,43.0,0.0,16.1,7.3,19.4,7.652631578947369
3068,13.5,16.7,10.0,1016.5,70.0,0.0,16.1,19.4,35.2,5.845454545454544
3069,15.3,19.450000000000003,11.7,1017.3,74.0,0.0,12.25,6.75,14.100000000000001,17.12727272727273
3070,17.0,20.0,14.15,1018.8,68.5,0.0,15.850000000000001,11.45,20.25,4.4
3071,20.200000000000003,24.700000000000003,17.2,1013.85,68.0,0.0,15.600000000000001,8.15,18.6,10.605
3072,24.95,31.9,21.4,1013.0999999999999,71.5,0.0,14.45,7.05,18.5,17.26111111111111
3073,22.05,27.25,18.85,1012.8,73.0,0.0,9.55,7.199999999999999,17.6,27.4
3074,19.1,24.450000000000003,17.8,1012.5,76.0,0.0,13.75,6.0,16.75,15.681818181818182
3075,20.1,25.0,16.15,1015.05,78.0,0.0,9.55,5.55,14.899999999999999,16.65
3076,17.5,24.15,12.5,1014.2,73.0,0.0,15.600000000000001,5.25,15.850000000000001,10.34
3077,15.65,19.4,11.649999999999999,1010.15,68.0,0.0,15.05,14.200000000000001,27.7,4.805882352941175
3078,13.65,19.15,8.35,1020.6500000000001,45.0,0.0,16.1,7.9,19.4,8.083333333333334
3079,13.350000000000001,20.0,6.7,1017.7,43.5,0.0,16.1,6.1,18.6,8.555555555555555
3080,14.7,20.6,10.6,1015.7,41.0,0.0,16.1,14.3,44.6,6.20909090909091
3081,15.600000000000001,20.0,12.5,1016.4000000000001,73.0,0.0,15.2,8.55,17.6,14.68333333333333
3082,17.1,21.1,13.9,1016.4000000000001,67.5,0.0,16.1,12.5,25.0,5.735000000000001
3083,20.05,24.450000000000003,17.5,1013.95,71.0,0.0,15.15,9.15,21.3,11.83
3084,23.95,29.700000000000003,21.4,1013.0999999999999,76.5,0.0,9.75,7.05,14.899999999999999,18.89
3085,22.2,26.700000000000003,18.85,1014.25,72.0,0.0,11.6,8.1,20.4,22.42222222222222
3086,19.65,23.9,17.1,1013.7,78.0,0.0,13.15,8.200000000000001,18.5,13.977777777777781
3087,19.9,26.1,16.1,1015.75,76.5,0.0,9.8,5.6000000000000005,15.8,16.556250000000002
3088,18.200000000000003,25.3,12.5,1018.05,46.0,0.0,16.1,5.55,15.850000000000001,6.32
3089,14.25,19.4,8.600000000000001,1013.3,49.0,0.0,16.1,9.5,22.35,8.481818181818182
3090,14.75,23.3,8.05,1022.15,33.0,0.0,16.1,4.15,14.899999999999999,10.139999999999999
3091,10.95,18.85,6.65,1013.25,61.5,1.525,15.9,9.549999999999999,21.45,5.45
3092,20.5,25.55,15.55,1017.7,25.5,0.0,16.1,11.05,27.7,5.973684210526316
3093,15.5,20.0,12.9,1015.95,71.5,0.0,14.399999999999999,8.3,18.5,14.845454545454546
3094,17.45,22.200000000000003,13.9,1013.9000000000001,68.0,0.0,16.1,7.3,17.65,11.000000000000002
3095,20.1,24.45,17.2,1013.45,74.0,0.0,14.6,7.45,18.5,13.563636363636364
3096,23.45,27.75,21.35,1012.0,77.0,0.0,10.25,7.3,16.75,19.609999999999996
3097,21.700000000000003,26.700000000000003,19.15,1013.55,71.5,0.0,12.8,8.55,19.45,17.920000000000005
3098,20.3,24.2,17.2,1012.8,79.0,0.0,11.7,6.85,15.850000000000001,17.572727272727274
3099,18.95,26.1,15.3,1015.0,80.5,0.0,8.45,5.3,16.75,18.4
3100,18.35,25.3,12.5,1017.75,34.0,0.0,16.1,6.65,15.0,8.09
3101,13.649999999999999,19.4,8.600000000000001,1014.1500000000001,62.0,0.0,16.0,6.55,22.3,7.136363636363637
3102,17.6,25.0,11.1,1018.9,44.0,0.0,16.1,1.7,11.1,10.027272727272727
3103,16.2,24.4,10.6,1017.2,70.0,0.0,13.0,1.7,7.6,15.363636363636362
3104,18.25,27.25,11.95,1014.4000000000001,35.0,0.0,16.1,5.15,15.8,13.51
3105,13.2,15.6,11.0,1016.7,89.0,0.0,7.2,10.4,29.4,20.263636363636365
3106,18.4,21.65,15.6,1012.0999999999999,70.5,0.0,15.450000000000001,8.45,18.55,7.7727272727272725
3107,24.4,29.15,20.85,1012.75,67.0,0.0,15.950000000000001,8.25,16.75,10.270588235294115
3108,22.3,28.1,18.05,1011.65,68.5,0.0,15.35,7.2,16.75,16.027272727272727
3109,18.75,25.85,13.05,1014.7,69.5,0.0,10.8,5.550000000000001,16.75,10.569999999999999
3110,12.85,18.35,5.3,1012.45,65.5,0.0,16.1,4.9,10.95,9.0875
3287,11.25,17.5,4.15,1016.4,23.5,0.0,15.950000000000001,5.55,19.4,8.772727272727272
3288,13.15,17.5,9.15,1014.8,76.5,22.86,15.75,5.3,12.95,7.2272727272727275
3289,15.149999999999999,18.6,13.05,1018.65,82.5,0.38,12.65,6.8500000000000005,13.850000000000001,9.23125
3290,21.049999999999997,28.299999999999997,14.45,1014.0,34.5,0.0,16.1,7.5,17.6,9.374999999999998
3291,15.950000000000001,20.25,12.2,1015.65,64.5,0.38,16.1,8.3,22.35,9.509090909090908
3292,16.75,20.799999999999997,15.0,1011.45,75.5,0.0,15.950000000000001,7.2,15.0,9.390909090909092
3293,21.35,27.8,17.2,1014.0999999999999,66.5,0.0,15.8,7.85,19.45,12.554545454545456
3294,21.0,25.8,18.049999999999997,1014.8,74.5,0.0,13.5,8.25,20.25,10.864705882352942
3295,23.5,29.2,20.0,1011.15,72.0,0.0,14.7,7.050000000000001,17.65,12.390909090909089
3296,19.450000000000003,24.15,13.9,1010.25,53.0,0.0,16.1,8.6,22.35,8.554545454545455
3297,19.6,28.35,11.7,1017.85,12.5,0.0,16.1,8.600000000000001,15.8,11.08181818181818
3298,13.75,18.3,7.5,1019.5,52.0,0.0,16.1,5.1000000000000005,11.2,10.52727272727273
3299,10.25,16.95,3.5999999999999996,1021.3,25.5,0.0,16.1,5.35,14.7,12.166666666666666
3300,13.75,17.5,9.15,1012.2,83.0,4.065,12.399999999999999,13.899999999999999,29.75,4.88421052631579
3301,14.35,17.799999999999997,12.8,1016.1500000000001,87.0,4.825,10.05,9.15,19.450000000000003,4.8545454545454545
3302,17.9,28.049999999999997,15.0,1012.6500000000001,66.5,0.0,15.100000000000001,7.85,19.45,8.363636363636363
3303,16.15,20.25,12.2,1015.35,74.0,0.0,15.45,8.05,21.2,13.241666666666667
3304,16.9,19.4,15.3,1012.0,73.5,0.0,16.1,7.3,15.850000000000001,6.7299999999999995
3305,21.25,26.4,17.25,1012.65,67.0,0.0,15.2,7.2,18.5,12.96315789473684
3306,21.85,26.4,17.799999999999997,1013.65,70.5,0.0,14.5,7.5,19.45,10.490909090909092
3307,25.200000000000003,35.0,20.0,1012.4000000000001,66.0,0.0,15.15,5.65,17.6,11.000000000000002
3308,19.549999999999997,25.549999999999997,14.2,1012.65,53.5,0.0,16.1,7.050000000000001,17.6,10.383333333333333
3309,18.75,28.9,12.25,1017.15,28.5,0.0,15.5,4.7,13.8,16.4625
3310,15.2,21.15,10.85,1019.2,46.0,0.0,16.1,3.5999999999999996,12.05,12.65
3311,11.850000000000001,19.15,3.5999999999999996,1022.4,34.0,0.0,16.1,4.85,15.0,9.88421052631579
3312,12.75,15.6,10.85,1011.3,85.0,37.085,14.1,9.350000000000001,18.5,4.954545454545454
3313,14.45,16.95,12.5,1018.45,90.0,19.05,13.15,6.85,16.65,3.0454545454545454
3314,16.0,21.15,13.9,1016.05,71.0,0.0,15.75,8.85,16.75,3.8789473684210534
3315,16.85,21.4,12.8,1014.05,74.0,0.0,12.899999999999999,6.8500000000000005,16.65,14.145
3316,17.45,20.85,15.3,1012.3,71.5,0.0,15.700000000000001,8.8,17.65,9.590909090909092
3317,21.0,25.85,17.5,1011.55,68.5,0.0,15.35,9.25,19.45,14.100000000000001
3318,22.15,27.25,17.799999999999997,1012.55,73.5,0.0,13.7,7.1499999999999995,15.8,11.318181818181818
3319,25.6,33.599999999999994,21.700000000000003,1012.5,66.5,0.0,13.649999999999999,6.45,18.55,10.7
3320,18.95,24.450000000000003,13.6,1012.95,64.0,0.0,16.1,6.3,17.65,11.126666666666665
3321,18.450000000000003,28.9,11.1,1014.75,41.0,0.0,15.6,4.65,15.850000000000001,18.90909090909091
3322,15.9,21.15,10.85,1018.3,58.5,0.0,16.1,2.95,10.95,18.69090909090909
3323,12.5,15.55,8.6,1022.45,81.5,1.395,11.05,10.4,21.2,7.345454545454545
3324,10.85,16.4,5.85,1023.0,39.0,0.0,16.1,9.2,19.45,8.427272727272726
3325,14.0,16.4,10.85,1016.8499999999999,83.5,27.81,14.3,7.300000000000001,21.2,3.94375
3326,16.25,18.049999999999997,15.6,1019.1,77.5,0.0,16.1,6.85,24.1,8.263636363636364
3327,16.65,17.5,15.850000000000001,1013.75,69.0,0.0,16.1,15.450000000000001,20.3,5.239999999999999
3328,18.200000000000003,22.25,16.4,1012.7,77.5,0.0,15.15,7.7,17.65,9.10909090909091
3329,19.55,23.9,17.5,1014.6,74.0,0.0,14.649999999999999,7.5,17.6,12.040000000000001
3330,21.049999999999997,26.950000000000003,18.049999999999997,1012.9,76.5,0.0,11.6,6.6,18.6,11.816666666666668
3331,25.1,31.4,21.4,1013.8,57.5,0.0,16.1,7.3999999999999995,21.2,9.672727272727274
3332,21.299999999999997,29.45,15.0,1013.95,59.5,0.0,16.0,5.55,15.8,12.890909090909092
3333,17.9,21.95,13.600000000000001,1016.95,75.5,0.0,6.65,5.8500000000000005,15.0,28.799999999999997
3334,17.35,19.4,12.5,1020.05,73.0,1.27,15.950000000000001,5.15,12.05,7.454545454545456
3335,14.75,21.95,10.3,1020.25,68.0,3.81,15.350000000000001,5.4,15.8,9.872727272727273
3336,11.4,16.65,5.85,1020.7,49.0,0.0,16.1,7.1,14.100000000000001,10.236842105263156
3337,12.7,16.15,9.7,1016.1,63.0,0.0,16.1,15.0,32.4,4.210000000000001
3338,20.15,28.35,13.600000000000001,1017.7,60.0,0.0,16.1,5.3,17.6,10.972727272727273
3339,16.45,19.15,14.15,1016.25,70.0,0.0,15.850000000000001,8.15,15.8,5.92
3340,19.049999999999997,24.15,16.4,1012.15,72.0,0.0,15.600000000000001,7.85,16.75,8.31
3341,20.1,23.6,18.05,1014.9,67.5,0.0,15.55,7.6,16.65,10.794736842105262
3342,19.35,25.55,16.950000000000003,1013.15,81.0,0.0,10.3,8.25,18.55,12.636363636363638
3343,22.35,30.0,18.3,1011.75,61.0,0.0,16.1,7.3,21.4,8.881818181818183
3344,20.5,27.5,15.850000000000001,1011.15,68.5,0.0,15.35,5.199999999999999,15.0,11.890909090909092
3345,19.25,27.5,13.05,1018.15,64.0,0.0,10.05,5.199999999999999,15.850000000000001,14.4125
3346,17.2,19.15,16.05,1017.55,79.0,2.16,13.850000000000001,5.4,19.45,6.575
3347,13.9,20.549999999999997,8.600000000000001,1019.75,74.5,0.0,15.45,4.35,20.55,13.452631578947367
3348,11.3,16.65,6.15,1016.8,68.0,0.0,15.2,8.65,15.850000000000001,8.954545454545453
3349,12.399999999999999,16.4,9.15,1016.35,66.0,0.0,16.1,11.7,25.95,5.300000000000001
3350,19.85,28.35,15.0,1014.75,63.5,0.0,15.35,8.049999999999999,28.8,8.655
3351,16.55,18.6,15.0,1011.6500000000001,71.5,0.0,15.45,5.85,14.7,4.999999999999999
3352,19.9,24.75,16.65,1013.85,71.5,0.0,13.65,7.050000000000001,16.75,12.354545454545455
3353,20.5,25.299999999999997,18.05,1015.8,68.0,0.0,15.15,9.15,17.65,12.57
3354,20.15,25.25,16.7,1012.25,75.5,0.0,11.899999999999999,6.3,15.850000000000001,11.472727272727273
3355,22.549999999999997,26.950000000000003,18.3,1010.45,63.5,0.0,15.45,6.0,18.55,10.088235294117647
3356,19.75,25.549999999999997,16.15,1010.4000000000001,69.5,0.0,14.4,5.65,15.8,12.950000000000001
3357,22.5,32.5,13.05,1015.75,33.0,0.0,16.1,4.9,15.0,11.518181818181816
3358,15.2,20.85,10.85,1016.8,73.0,1.0150000000000001,15.9,6.1,17.7,11.372727272727271
3359,13.4,18.6,8.6,1017.6500000000001,68.5,7.495,15.9,4.0,10.3,11.272727272727273
3360,13.35,20.3,6.15,1015.2,49.0,0.0,15.4,8.0,25.9,7.1899999999999995
3361,15.05,20.0,11.399999999999999,1012.2,57.0,0.0,15.75,12.399999999999999,30.65,7.570588235294117
3362,17.700000000000003,24.450000000000003,12.5,1012.45,58.0,0.0,16.1,8.65,28.6,8.772727272727273
3363,18.0,23.35,15.0,1015.1500000000001,76.0,0.0,15.350000000000001,6.1499999999999995,16.65,10.545454545454545
3364,18.299999999999997,24.45,16.4,1013.4,78.0,0.0,12.85,7.95,18.55,14.854545454545455
3365,21.5,26.95,17.8,1010.0999999999999,74.0,0.0,13.85,6.0,16.65,14.19090909090909
3366,20.6,25.85,17.25,1013.95,77.5,0.0,9.0,7.25,18.5,12.514999999999999
3367,24.05,30.0,19.4,1013.05,66.0,0.0,15.850000000000001,7.35,17.6,10.69090909090909
3368,19.4,25.85,14.15,1010.45,62.0,0.0,15.950000000000001,5.1000000000000005,15.850000000000001,15.77
3369,17.549999999999997,22.8,15.3,1015.8,76.0,0.0,8.45,5.75,16.75,24.209090909090904
3370,16.1,22.5,11.7,1020.25,75.0,0.0,9.9,3.75,13.850000000000001,22.35
3371,14.3,18.6,8.6,1016.0,65.0,0.0,12.8,9.85,18.55,7.027272727272727
3372,13.8,17.2,10.85,1010.75,89.0,20.7,7.300000000000001,15.95,25.0,4.184210526315789
3373,15.2,21.4,9.15,1019.8499999999999,35.5,0.0,16.1,7.1,29.75,5.790909090909092
3374,16.35,24.15,12.25,1014.5999999999999,72.5,0.0,15.5,7.25,19.450000000000003,9.10909090909091
3375,18.15,21.1,16.4,1015.65,76.0,0.0,12.95,7.3999999999999995,18.6,13.1
3376,18.3,21.950000000000003,16.4,1013.5,74.0,0.0,15.15,7.95,17.6,11.252631578947367
3377,21.049999999999997,26.65,18.05,1013.15,76.5,0.0,9.9,6.85,18.6,14.23
3378,19.95,25.55,16.6,1014.0,78.5,0.0,8.399999999999999,7.3,16.65,12.3
3379,25.5,32.2,19.7,1011.85,59.0,0.0,16.1,6.75,18.5,10.781818181818181
3380,19.5,24.200000000000003,14.15,1012.3499999999999,67.0,0.0,15.600000000000001,6.4,16.75,13.599999999999998
3381,17.05,21.700000000000003,13.9,1017.3499999999999,74.0,0.0,11.05,5.1,16.75,20.28125
3382,16.7,20.299999999999997,11.95,1015.25,77.5,0.0,7.55,5.0,18.6,19.173333333333336
3383,13.95,17.8,10.55,1016.3499999999999,76.0,26.415,14.3,9.5,18.5,4.805
3384,13.0,17.2,9.7,1017.2,76.0,29.845,15.55,8.8,25.0,5.339999999999999
3385,16.45,23.85,8.9,1019.95,29.0,0.0,16.1,6.0,17.6,5.2
3386,13.95,18.65,11.05,1011.95,77.5,0.0,10.9,8.450000000000001,16.65,9.42
3387,17.15,21.4,15.6,1013.95,77.0,0.0,14.1,7.5,17.65,10.075
3388,19.05,23.049999999999997,16.95,1013.35,72.5,0.0,15.950000000000001,6.75,17.65,11.109090909090908
3389,20.35,25.85,17.2,1013.0,79.0,0.0,9.1,5.6499999999999995,14.899999999999999,15.57272727272727
3390,20.549999999999997,26.1,16.4,1013.75,74.0,0.0,8.75,8.3,18.6,12.69090909090909
3391,23.7,32.2,19.7,1011.05,72.5,0.0,11.35,6.2,15.8,12.529411764705884
3392,19.549999999999997,26.1,13.9,1014.6,66.0,0.0,14.399999999999999,6.95,18.6,13.886666666666665
3393,17.45,21.65,13.9,1018.5,73.5,0.0,12.399999999999999,5.949999999999999,17.65,15.872727272727273
3394,15.45,18.6,12.75,1014.5,45.0,0.0,16.1,11.0,27.7,5.750000000000001
3395,16.1,25.0,10.85,1023.7,65.5,0.0,15.15,5.8500000000000005,13.850000000000001,8.75
3396,10.600000000000001,15.3,5.3,1019.1500000000001,38.0,0.0,16.1,8.7,22.15,5.809090909090909
3397,15.8,24.450000000000003,12.25,1014.3,74.5,0.0,10.3,5.0,12.95,11.229411764705882
3398,16.3,25.3,12.75,1015.05,78.0,0.0,10.45,8.35,18.6,14.872727272727273
3399,14.5,17.75,11.05,1012.6,74.5,2.41,14.8,11.2,25.0,4.509090909090909
3400,19.8,24.15,17.2,1014.55,71.5,0.0,15.05,8.3,18.6,10.936363636363636
3401,20.0,25.3,17.25,1013.2,70.5,0.0,15.05,8.4,18.5,7.69
3402,21.299999999999997,26.4,18.6,1013.05,71.0,0.0,13.35,7.3999999999999995,17.65,8.599999999999996
3403,22.3,26.950000000000003,18.85,1011.15,68.0,0.0,15.6,7.949999999999999,20.4,7.859999999999998
3404,20.0,25.299999999999997,14.75,1012.0,57.5,0.0,16.1,6.5,15.850000000000001,10.454545454545455
3405,21.0,33.599999999999994,16.4,1007.55,42.0,0.0,16.1,5.550000000000001,15.850000000000001,11.972727272727274
3406,13.1,20.0,7.2,1018.4,39.0,0.0,16.1,5.3999999999999995,15.8,14.818181818181815
3407,16.950000000000003,25.0,10.85,1019.0,58.5,0.0,16.1,5.0,14.100000000000001,6.9300000000000015
3408,10.2,15.0,5.3,1016.8,54.5,0.0,16.1,9.45,22.15,7.1
3409,15.9,19.75,12.25,1015.95,71.0,0.0,15.75,10.15,25.0,6.254545454545453
3410,14.95,20.3,13.45,1014.2,76.0,0.0,14.45,7.05,21.2,8.827272727272726
3411,15.95,20.0,11.1,1011.9000000000001,64.0,3.81,16.1,13.4,25.9,4.963636363636364
3412,19.25,24.15,18.05,1014.0999999999999,73.0,0.0,14.9,8.15,19.45,7.625
3413,20.799999999999997,25.55,17.25,1013.2,69.5,0.0,15.700000000000001,8.85,17.65,8.4
3414,22.200000000000003,27.8,18.3,1012.75,69.0,0.0,14.950000000000001,7.2,20.4,9.59090909090909
3415,21.75,26.700000000000003,18.05,1010.65,65.5,0.0,15.950000000000001,7.55,20.4,8.68
3416,20.9,29.700000000000003,14.75,1011.25,58.0,0.0,15.350000000000001,5.9,16.55,9.254545454545456
3417,16.1,26.4,11.399999999999999,1001.1,69.5,0.125,14.4,12.299999999999999,32.4,6.133333333333334
3418,16.15,25.3,7.2,1021.8,29.5,0.0,16.1,4.85,13.850000000000001,9.981249999999998
3419,14.75,19.700000000000003,11.95,1017.0,58.5,0.0,16.1,16.1,37.05,2.6315789473684212
3420,10.149999999999999,14.15,5.85,1004.4,65.0,1.14,15.600000000000001,10.65,27.7,6.018181818181817
3421,13.9,19.15,11.649999999999999,1018.8,70.0,0.0,16.1,9.8,22.1,5.1090909090909085
3422,15.5,20.0,12.8,1015.8,70.5,0.0,15.850000000000001,9.1,23.25,6.63
3423,16.049999999999997,20.0,12.5,1013.25,68.0,0.0,15.850000000000001,11.200000000000001,31.5,6.415789473684211
3424,18.8,21.65,16.7,1012.6,75.0,0.0,15.05,6.75,15.0,3.872727272727273
3425,20.450000000000003,25.25,17.5,1012.55,72.5,0.0,16.1,10.899999999999999,22.1,8.309999999999999
3426,23.1,29.450000000000003,17.75,1010.5,65.0,0.0,15.3,6.85,17.65,11.363636363636362
3427,22.700000000000003,28.9,18.3,1010.95,64.5,0.0,16.1,6.7,19.45,9.181249999999999
3428,25.3,32.75,15.85,1013.45,28.0,0.0,16.1,5.8500000000000005,16.75,7.918749999999999
3429,15.05,19.7,11.399999999999999,1008.6500000000001,61.5,12.57,16.1,6.8500000000000005,13.9,8.736363636363636
3430,17.9,25.3,10.0,1020.0,25.5,0.0,16.1,5.2,12.95,14.709090909090907
3431,16.4,25.3,8.6,1019.6,38.5,0.0,16.1,4.75,13.8,7.42
3432,13.3,19.15,7.5,1018.0,64.5,0.0,16.1,5.0,16.75,11.472727272727273
3433,15.75,21.95,11.149999999999999,1020.0,69.0,0.0,16.1,8.5,24.15,11.373333333333333
3434,17.05,24.15,14.15,1014.65,77.0,0.0,8.600000000000001,6.75,15.8,14.68181818181818
3435,16.4,20.85,12.25,1012.3,71.0,0.0,15.950000000000001,8.9,23.150000000000002,7.79090909090909
3436,18.5,21.4,16.65,1011.85,75.5,0.0,15.2,6.25,16.65,9.363636363636362
3437,25.299999999999997,32.8,20.549999999999997,1013.15,59.5,0.0,15.3,5.95,17.6,13.911111111111111
3438,23.6,29.2,19.7,1013.85,69.5,0.0,14.8,7.6,18.55,8.815
3439,23.450000000000003,29.7,18.6,1008.65,67.5,0.0,13.95,7.25,15.850000000000001,10.720000000000002
3440,26.95,36.400000000000006,17.8,1014.7,13.5,0.0,15.950000000000001,4.85,15.0,9.972727272727273
3441,16.05,25.6,10.6,1013.35,59.5,0.0,16.1,6.7,15.0,15.0
3442,12.65,16.950000000000003,8.600000000000001,1012.75,64.0,0.0,16.1,7.6,19.4,7.2727272727272725
3443,16.9,24.45,9.45,1021.05,36.0,0.0,16.1,3.3000000000000003,13.0,8.754545454545454
3444,13.0,19.15,8.3,1018.15,77.5,0.0,13.7,5.55,12.95,14.46315789473684
3445,15.600000000000001,21.95,11.149999999999999,1016.8,65.0,0.0,15.75,5.6499999999999995,18.5,11.620000000000001
3446,16.299999999999997,22.5,14.15,1015.2,79.0,0.0,10.15,7.35,17.6,14.181818181818182
3447,15.5,20.549999999999997,13.3,1012.5,70.5,0.0,15.950000000000001,7.6000000000000005,15.850000000000001,5.527272727272727
3448,18.45,21.950000000000003,16.950000000000003,1013.65,77.0,0.0,15.350000000000001,8.45,15.8,8.011111111111111
3449,24.7,32.25,20.6,1014.0999999999999,59.0,0.0,14.100000000000001,7.7,17.65,14.526315789473685
3450,24.3,31.349999999999998,20.0,1011.5,64.5,0.0,15.2,7.050000000000001,17.6,9.163636363636362
3451,23.25,29.7,19.75,1012.75,68.0,0.0,16.1,8.35,16.65,9.027272727272727
3452,24.299999999999997,34.15,17.5,1010.4000000000001,24.0,0.0,15.75,6.6000000000000005,16.75,9.2
3453,16.75,20.55,11.399999999999999,1011.05,35.0,0.0,15.950000000000001,7.5,17.6,12.766666666666667
3454,11.45,15.25,8.05,1009.55,67.5,41.275000000000006,13.55,13.899999999999999,24.200000000000003,3.9937500000000004
3455,17.35,24.15,10.0,1020.4000000000001,34.5,0.0,16.1,3.9000000000000004,12.95,11.055
3456,13.85,18.049999999999997,8.600000000000001,1019.8,74.0,0.0,14.7,5.55,17.6,10.466666666666667
3457,15.700000000000001,20.799999999999997,11.399999999999999,1016.7,75.5,0.0,15.350000000000001,8.95,20.4,6.781818181818181
3458,15.8,20.0,14.15,1015.25,77.0,0.0,13.7,7.1,20.4,14.831578947368422
3459,14.4,19.45,9.7,1015.45,67.5,1.525,15.6,10.2,24.05,5.409999999999999
3460,19.3,23.6,16.4,1015.15,75.0,0.0,14.399999999999999,8.8,19.45,10.127272727272727
3461,23.65,29.75,18.35,1014.35,62.0,0.0,14.8,7.05,18.5,12.245454545454548
3462,24.25,31.349999999999998,20.6,1009.85,66.5,0.0,14.899999999999999,6.55,16.65,10.490909090909092
3463,22.0,25.85,20.6,1013.4000000000001,69.5,0.0,15.55,9.55,16.8,7.241176470588234
3464,20.700000000000003,31.4,17.5,1007.45,64.5,0.0,16.1,9.45,20.4,11.92666666666667
3465,14.5,19.7,12.2,1006.95,53.0,7.235,13.65,9.95,26.75,8.227272727272727
3466,11.75,17.799999999999997,6.4,1012.25,56.0,13.335,16.1,4.9,12.05,10.854545454545454
3467,14.350000000000001,18.9,12.5,1013.3499999999999,84.0,0.0,12.100000000000001,8.25,23.05,12.836363636363638
3468,20.45,28.299999999999997,11.1,1015.75,34.0,0.0,16.1,6.75,19.4,8.494117647058824
3469,16.75,22.2,14.7,1012.2,77.0,0.0,10.95,7.5,17.6,13.727272727272727
3470,21.4,26.1,18.299999999999997,1013.45,77.5,0.0,11.05,7.6000000000000005,17.6,14.909090909090908
3471,24.15,30.0,20.6,1012.0999999999999,68.5,0.0,15.850000000000001,6.45,18.5,11.165
3472,18.700000000000003,26.950000000000003,11.7,1020.1,7.5,0.0,16.1,8.35,16.75,10.972727272727274
3473,15.75,23.35,10.0,1014.95,41.0,0.0,16.1,4.35,13.0,13.645454545454545
